,step,action
0,0.0,0.0
1,0.0,20.712390662050588
2,1.0,20.712390662050588
3,1.0,17.17403617657917
4,2.0,17.17403617657917
5,2.0,7.444708749459621
6,3.0,7.444708749459621
7,3.0,0.47829064051793324
8,4.0,0.47829064051793324
9,4.0,-1.3179772214194507
10,5.0,-1.3179772214194507
11,5.0,0.8701559694979033
12,6.0,0.8701559694979033
13,6.0,-0.9661075648754958
14,7.0,-0.9661075648754958
15,7.0,-1.2951727930930579
16,8.0,-1.2951727930930579
17,8.0,-0.5093537243014756
18,9.0,-0.5093537243014756
19,9.0,-0.9879599420957597
20,10.0,-0.9879599420957597
21,10.0,0.0
