,step,action
0,0.0,0.0
1,0.0,16.215646743774414
2,1.0,16.215646743774414
3,1.0,16.066104888916016
4,2.0,16.066104888916016
5,2.0,11.919048309326172
6,3.0,11.919048309326172
7,3.0,2.0023653507232666
8,4.0,2.0023653507232666
9,4.0,-7.873218536376953
10,5.0,-7.873218536376953
11,5.0,-9.638572692871094
12,6.0,-9.638572692871094
13,6.0,-9.667317390441895
14,7.0,-9.667317390441895
15,7.0,-9.382436752319336
16,8.0,-9.382436752319336
17,8.0,-9.133622169494629
18,9.0,-9.133622169494629
19,9.0,-9.45843505859375
20,10.0,-9.45843505859375
21,10.0,0.0
