,step,action
0,0.0,0.0
1,0.0,18.25054525869482
2,1.0,18.25054525869482
3,1.0,18.42728724361491
4,2.0,18.42728724361491
5,2.0,12.459179444216254
6,3.0,12.459179444216254
7,3.0,6.224953637054577
8,4.0,6.224953637054577
9,4.0,-0.891154092245654
10,5.0,-0.891154092245654
11,5.0,-3.8608875145590593
12,6.0,-3.8608875145590593
13,6.0,-7.466515501784374
14,7.0,-7.466515501784374
15,7.0,-5.79379531244165
16,8.0,-5.79379531244165
17,8.0,-7.919855261484954
18,9.0,-7.919855261484954
19,9.0,-7.15692781608142
20,10.0,-7.15692781608142
21,10.0,0.0
