,step,action
0,0.0,0.0
1,0.0,19.769800683631722
2,1.0,19.769800683631722
3,1.0,16.489374894982173
4,2.0,16.489374894982173
5,2.0,12.174065161560957
6,3.0,12.174065161560957
7,3.0,6.157708924162573
8,4.0,6.157708924162573
9,4.0,-0.4047844279440538
10,5.0,-0.4047844279440538
11,5.0,-3.911652805108221
12,6.0,-3.911652805108221
13,6.0,-6.390530734665187
14,7.0,-6.390530734665187
15,7.0,-6.0547919221335444
16,8.0,-6.0547919221335444
17,8.0,-7.614835916034046
18,9.0,-7.614835916034046
19,9.0,-6.23388557179231
20,10.0,-6.23388557179231
21,10.0,0.0
