,step,action
0,0.0,0.0
1,0.0,19.94943829285706
2,1.0,19.94943829285706
3,1.0,18.12544202934798
4,2.0,18.12544202934798
5,2.0,9.081723005455453
6,3.0,9.081723005455453
7,3.0,1.784517447819789
8,4.0,1.784517447819789
9,4.0,-1.7423350284768846
10,5.0,-1.7423350284768846
11,5.0,-2.1210497111023185
12,6.0,-2.1210497111023185
13,6.0,-1.9289884288994097
14,7.0,-1.9289884288994097
15,7.0,-0.34613120469678016
16,8.0,-0.34613120469678016
17,8.0,-0.8967673037549861
18,9.0,-0.8967673037549861
19,9.0,-2.226440981267084
20,10.0,-2.226440981267084
21,10.0,0.0
