,step,action
0,0.0,0.0
1,0.0,15.294238090515137
2,1.0,15.294238090515137
3,1.0,18.85106086730957
4,2.0,18.85106086730957
5,2.0,17.074260711669922
6,3.0,17.074260711669922
7,3.0,10.466328620910645
8,4.0,10.466328620910645
9,4.0,0.8418622016906738
10,5.0,0.8418622016906738
11,5.0,-0.13550707697868347
12,6.0,-0.13550707697868347
13,6.0,-0.5018366575241089
14,7.0,-0.5018366575241089
15,7.0,-0.07385088503360748
16,8.0,-0.07385088503360748
17,8.0,-0.019254542887210846
18,9.0,-0.019254542887210846
19,9.0,0.1286347508430481
20,10.0,0.1286347508430481
21,10.0,0.0
