,step,action
0,0.0,0.0
1,0.0,18.37565463633676
2,1.0,18.37565463633676
3,1.0,18.45564313810045
4,2.0,18.45564313810045
5,2.0,11.544614017162672
6,3.0,11.544614017162672
7,3.0,3.994866599166198
8,4.0,3.994866599166198
9,4.0,-0.31592280878108614
10,5.0,-0.31592280878108614
11,5.0,-5.317399092198176
12,6.0,-5.317399092198176
13,6.0,-5.190047501394579
14,7.0,-5.190047501394579
15,7.0,-6.855924629745451
16,8.0,-6.855924629745451
17,8.0,-5.627220003687965
18,9.0,-5.627220003687965
19,9.0,-5.841045918073204
20,10.0,-5.841045918073204
21,10.0,0.0
