,step,action
0,0.0,0.0
1,0.0,9.77579402923584
2,1.0,9.77579402923584
3,1.0,1.327518105506897
4,2.0,1.327518105506897
5,2.0,3.243269920349121
6,3.0,3.243269920349121
7,3.0,2.838501453399658
8,4.0,2.838501453399658
9,4.0,3.269994020462036
10,5.0,3.269994020462036
11,5.0,2.8629369735717773
12,6.0,2.8629369735717773
13,6.0,3.1417980194091797
14,7.0,3.1417980194091797
15,7.0,3.252655506134033
16,8.0,3.252655506134033
17,8.0,0.0
