,step,action
0,0.0,0.0
1,0.0,18.309474296199642
2,1.0,18.309474296199642
3,1.0,17.902718471731347
4,2.0,17.902718471731347
5,2.0,13.28577903927781
6,3.0,13.28577903927781
7,3.0,5.721767249790959
8,4.0,5.721767249790959
9,4.0,-1.4882402214601864
10,5.0,-1.4882402214601864
11,5.0,-4.017059299210484
12,6.0,-4.017059299210484
13,6.0,-7.032370853836056
14,7.0,-7.032370853836056
15,7.0,-6.571213921216321
16,8.0,-6.571213921216321
17,8.0,-7.4499917051261555
18,9.0,-7.4499917051261555
19,9.0,-7.1725761473594485
20,10.0,-7.1725761473594485
21,10.0,0.0
