,step,action
0,0.0,0.0
1,0.0,18.448660888746936
2,1.0,18.448660888746936
3,1.0,16.955556569784946
4,2.0,16.955556569784946
5,2.0,10.830408440637278
6,3.0,10.830408440637278
7,3.0,3.0639197083749514
8,4.0,3.0639197083749514
9,4.0,-1.360273198011459
10,5.0,-1.360273198011459
11,5.0,-2.012741140654537
12,6.0,-2.012741140654537
13,6.0,-1.1260134648801534
14,7.0,-1.1260134648801534
15,7.0,-2.0198975857662216
16,8.0,-2.0198975857662216
17,8.0,-3.0121340071408342
18,9.0,-3.0121340071408342
19,9.0,-1.9629652292245359
20,10.0,-1.9629652292245359
21,10.0,0.0
