,step,action
0,0.0,0.0
1,0.0,19.999421639529512
2,1.0,19.999421639529512
3,1.0,18.311871827793503
4,2.0,18.311871827793503
5,2.0,12.139068547980711
6,3.0,12.139068547980711
7,3.0,5.841963557955143
8,4.0,5.841963557955143
9,4.0,-0.9810033616040581
10,5.0,-0.9810033616040581
11,5.0,-5.663586816883739
12,6.0,-5.663586816883739
13,6.0,-7.254955303635016
14,7.0,-7.254955303635016
15,7.0,-8.253327523628645
16,8.0,-8.253327523628645
17,8.0,-8.17595494259126
18,9.0,-8.17595494259126
19,9.0,-7.2992827292686036
20,10.0,-7.2992827292686036
21,10.0,0.0
