,step,action
0,0.0,0.0
1,0.0,19.90879528338018
2,1.0,19.90879528338018
3,1.0,19.687603978927882
4,2.0,19.687603978927882
5,2.0,14.098646965972986
6,3.0,14.098646965972986
7,3.0,2.712176000493751
8,4.0,2.712176000493751
9,4.0,-2.621922085962116
10,5.0,-2.621922085962116
11,5.0,-4.409737413624626
12,6.0,-4.409737413624626
13,6.0,-5.941923200233106
14,7.0,-5.941923200233106
15,7.0,-6.885628880066061
16,8.0,-6.885628880066061
17,8.0,-8.19434776287987
18,9.0,-8.19434776287987
19,9.0,-7.2683470042465315
20,10.0,-7.2683470042465315
21,10.0,0.0
