,step,action
0,0.0,0.0
1,0.0,18.25054525869482
2,1.0,18.25054525869482
3,1.0,17.614098230462258
4,2.0,17.614098230462258
5,2.0,8.733243575935624
6,3.0,8.733243575935624
7,3.0,2.016139195973883
8,4.0,2.016139195973883
9,4.0,-1.3884136440840233
10,5.0,-1.3884136440840233
11,5.0,-0.20509427651437928
12,6.0,-0.20509427651437928
13,6.0,-1.7829211022838454
14,7.0,-1.7829211022838454
15,7.0,0.21342747685363817
16,8.0,0.21342747685363817
17,8.0,-2.1155031668892654
18,9.0,-2.1155031668892654
19,9.0,-1.35397014676101
20,10.0,-1.35397014676101
21,10.0,0.0
