,step,action
0,0.0,0.0
1,0.0,18.211371526569682
2,1.0,18.211371526569682
3,1.0,17.033035630169103
4,2.0,17.033035630169103
5,2.0,9.09030313703675
6,3.0,9.09030313703675
7,3.0,1.8958099415763874
8,4.0,1.8958099415763874
9,4.0,-0.7111300994974901
10,5.0,-0.7111300994974901
11,5.0,0.4458540028844382
12,6.0,0.4458540028844382
13,6.0,-2.035873670881516
14,7.0,-2.035873670881516
15,7.0,-1.2115835696344268
16,8.0,-1.2115835696344268
17,8.0,-0.6176787889787283
18,9.0,-0.6176787889787283
19,9.0,-2.144401148649604
20,10.0,-2.144401148649604
21,10.0,0.0
