,step,action
0,0.0,0.0
1,0.0,20.162665270466974
2,1.0,20.162665270466974
3,1.0,17.596062229866178
4,2.0,17.596062229866178
5,2.0,13.276983218657445
6,3.0,13.276983218657445
7,3.0,4.471833968401104
8,4.0,4.471833968401104
9,4.0,-1.9216236774892215
10,5.0,-1.9216236774892215
11,5.0,-6.388324870207223
12,6.0,-6.388324870207223
13,6.0,-6.254241998831822
14,7.0,-6.254241998831822
15,7.0,-6.636736125143248
16,8.0,-6.636736125143248
17,8.0,-6.6736041465517415
18,9.0,-6.6736041465517415
19,9.0,-6.964363746193989
20,10.0,-6.964363746193989
21,10.0,0.0
