,step,action
0,0.0,0.0
1,0.0,4.707138538360596
2,1.0,4.707138538360596
3,1.0,4.572627067565918
4,2.0,4.572627067565918
5,2.0,5.126267433166504
6,3.0,5.126267433166504
7,3.0,4.869300842285156
8,4.0,4.869300842285156
9,4.0,5.015354633331299
10,5.0,5.015354633331299
11,5.0,5.1249775886535645
12,6.0,5.1249775886535645
13,6.0,4.732752799987793
14,7.0,4.732752799987793
15,7.0,5.329342842102051
16,8.0,5.329342842102051
17,8.0,4.656803607940674
18,9.0,4.656803607940674
19,9.0,4.849855899810791
20,10.0,4.849855899810791
21,10.0,0.0
