,step,action
0,0.0,0.0
1,0.0,9.826237678527832
2,1.0,9.826237678527832
3,1.0,10.106517791748047
4,2.0,10.106517791748047
5,2.0,7.784873008728027
6,3.0,7.784873008728027
7,3.0,3.748040199279785
8,4.0,3.748040199279785
9,4.0,2.2738211154937744
10,5.0,2.2738211154937744
11,5.0,2.0588064193725586
12,6.0,2.0588064193725586
13,6.0,1.2037545442581177
14,7.0,1.2037545442581177
15,7.0,0.5849098563194275
16,8.0,0.5849098563194275
17,8.0,-0.5276377201080322
18,9.0,-0.5276377201080322
19,9.0,0.4127258062362671
20,10.0,0.4127258062362671
21,10.0,0.0
