,0
1,0.004911027732330951
2,0.004374213348592698
3,0.004394102043262298
4,0.004517370297196402
5,0.004826657909460354
6,0.00479817816326374
7,0.004627400229060592
8,0.004733532317480056
9,0.004627673938805805
10,0.004400157196689436
11,0.004414242891048411
12,0.004439417736053502
13,0.004439421994537023
14,0.004339121995984891
15,0.004419526948481189
16,0.004290184360961839
17,0.00421303063959472
18,0.004310606357232904
19,0.004612982929487356
20,0.004254968283349382
21,0.004286514312913946
22,0.004216683052328591
23,0.004369085653973921
24,0.0043896121879800675
25,0.0042201435609043715
26,0.004265942980387355
27,0.004325997784735963
28,0.0044947704521480555
29,0.00434602896304564
30,0.00432365107158251
31,0.0042871324810455184
32,0.004242665102461885
33,0.004322285538980221
34,0.004124143500450114
35,0.004260891526301784
36,0.00427548135648854
37,0.004194903373273719
38,0.00411086531968099
39,0.004123241097507701
40,0.004238605424600593
41,0.0042646167468864335
42,0.004149188264974751
43,0.004076871745124112
44,0.004170418149998216
45,0.004232712170060533
46,0.004063698774237569
47,0.004262238670836879
48,0.004190485618412578
49,0.004180446822836676
50,0.00426852455649126
51,0.004118735006214541
52,0.0042496190700220034
53,0.004162682900300816
54,0.0040878961713590335
55,0.004063059101088244
56,0.004173305614757987
57,0.004080763296250128
58,0.004038425225946352
59,0.004163476864595226
60,0.004100653155461352
61,0.004171631377002634
62,0.004072710835496525
63,0.004008199297732334
64,0.004066771028689209
65,0.004057711726292096
66,0.004032678089149849
67,0.004042467637944286
68,0.0040566053261965815
69,0.0040441741407902946
70,0.004026319195483398
71,0.004129917187650866
72,0.004006992993356957
73,0.004020914434391347
74,0.0040107182633804615
75,0.004015143404346361
76,0.00392034730680509
77,0.004055661100514361
78,0.00392117865170501
79,0.004065489704734144
80,0.003963883966894217
81,0.0038886882642391596
82,0.004058871499524938
83,0.003860562001913686
84,0.0039588247138892
85,0.0038252515494206244
86,0.0039209881450555945
87,0.0038598963713811036
88,0.0038906324085494874
89,0.0038048117584676853
90,0.0038243481130584025
91,0.0039033121666183245
92,0.0037841620501502344
93,0.0038922131068744497
94,0.0038580343157854865
95,0.003823626212645569
96,0.0037071422613632757
97,0.0038023828551619803
98,0.0037352138252426436
99,0.0036822474960485213
100,0.003794571642874365
101,0.0036419421636452406
102,0.0036570528483088616
103,0.003683596107903149
104,0.003601959201000601
105,0.003691353553330666
106,0.0037026011957996805
107,0.0036132383911773557
108,0.0035609514645199513
109,0.003523279575725318
110,0.0036022716369090825
111,0.0035733076740090677
112,0.0035727389945544646
113,0.0035707097612318454
114,0.0034719050728598488
115,0.003451723272742712
116,0.0034621495857876925
117,0.003512585673419384
118,0.0034404642565416714
119,0.0034274213269533684
120,0.0034453657025418833
121,0.0035554068939620737
122,0.0033693762982852727
123,0.0034898662531804596
124,0.0033130560292981073
125,0.0034668600464654678
126,0.0033635223245850354
127,0.0034662675802478162
128,0.0035369777366820584
129,0.0035842038553660096
130,0.0035308218071727917
131,0.0035608316774782336
132,0.003604275065591396
133,0.0033495261007480117
134,0.0033261600727430866
135,0.003302140847673548
136,0.003495247289374021
137,0.0038664273211706833
138,0.0032594169833087038
139,0.0032925033900487594
140,0.003607276302125988
141,0.0039624779867632
142,0.00407787537488048
143,0.004158847595644475
144,0.004002221823500201
145,0.003898668029190845
146,0.0036951853280660363
147,0.0034088699664871014
148,0.0031765834691557015
149,0.0033388887364674048
150,0.003873006443535
151,0.009451735409042508
152,0.00342633477944146
153,0.0031796046799770486
154,0.0032472090196483784
155,0.003564388625814556
156,0.003756158399264439
157,0.0038644953415488347
158,0.003998979752211238
159,0.004051439800255396
160,0.004190599626576139
161,0.004247378738259656
162,0.004153033809223742
163,0.004121966533584662
164,0.004188686127036813
165,0.004089215148474374
166,0.004169600007746275
167,0.004217677109059067
168,0.004089323862402185
169,0.004145261786065906
170,0.0040633403968362075
171,0.003923117478862667
172,0.0038472014202985036
173,0.003927888530483815
174,0.003934490939981066
175,0.0037713051726127518
176,0.003854949424346587
177,0.003799004101288697
178,0.003646610616981269
179,0.0037152482174938398
180,0.0037343698045408692
