,step,action
0,0.0,0.0
1,0.0,20.712390662050588
2,1.0,20.712390662050588
3,1.0,17.68724394509769
4,2.0,17.68724394509769
5,2.0,10.45899089423672
6,3.0,10.45899089423672
7,3.0,3.799991714621409
8,4.0,3.799991714621409
9,4.0,-1.9184740133136469
10,5.0,-1.9184740133136469
11,5.0,-3.204278347193932
12,6.0,-3.204278347193932
13,6.0,-6.119915083584209
14,7.0,-6.119915083584209
15,7.0,-6.728318803189888
16,8.0,-6.728318803189888
17,8.0,-6.021644187037238
18,9.0,-6.021644187037238
19,9.0,-6.50300306598262
20,10.0,-6.50300306598262
21,10.0,0.0
