,step,action
0,0.0,0.0
1,0.0,19.087266098699278
2,1.0,19.087266098699278
3,1.0,18.093548035158054
4,2.0,18.093548035158054
5,2.0,12.245315610915517
6,3.0,12.245315610915517
7,3.0,5.753488898191272
8,4.0,5.753488898191272
9,4.0,-0.8281272193455802
10,5.0,-0.8281272193455802
11,5.0,-4.335187082065697
12,6.0,-4.335187082065697
13,6.0,-7.082239349749653
14,7.0,-7.082239349749653
15,7.0,-6.32267740977023
16,8.0,-6.32267740977023
17,8.0,-7.470456725275869
18,9.0,-7.470456725275869
19,9.0,-7.072197552741324
20,10.0,-7.072197552741324
21,10.0,0.0
