,step,action
0,0.0,0.0
1,0.0,18.66841349587048
2,1.0,18.66841349587048
3,1.0,18.674933390352383
4,2.0,18.674933390352383
5,2.0,7.992461408259746
6,3.0,7.992461408259746
7,3.0,0.5351418777232708
8,4.0,0.5351418777232708
9,4.0,-1.4074743834382986
10,5.0,-1.4074743834382986
11,5.0,-1.869865561986237
12,6.0,-1.869865561986237
13,6.0,-0.4714513184578628
14,7.0,-0.4714513184578628
15,7.0,-1.6653635380291476
16,8.0,-1.6653635380291476
17,8.0,-0.29995705537349426
18,9.0,-0.29995705537349426
19,9.0,-2.9212467505747997
20,10.0,-2.9212467505747997
21,10.0,0.0
