,0
1,0.009400004445551747
2,0.013038585807541279
3,2.019763254971455
4,0.008653522710308729
5,0.008171900263122532
6,0.007755648069351749
7,0.008131026414201603
8,0.008360535925393675
9,0.007890058664544076
10,0.008027056633483808
11,0.007893289003334903
12,0.008077039137111306
13,0.00803110984150649
14,0.009018510328187877
15,0.007071088936369046
16,0.007508411047671087
17,0.0079647352845314
18,0.00828854128350219
19,0.007995043427522655
20,0.008006493121771149
21,0.007852072733141847
22,0.008122390348278708
23,0.008235737216729627
24,0.008421927726879181
25,0.008412578512306205
26,0.007826066730496267
27,0.0075352264662607304
28,0.0076505017680499835
29,0.007531200580457071
30,0.008219933390508463
31,0.00832501758265298
32,0.007521949043402312
33,0.00853006443332987
34,0.008243313691422952
35,0.008359762896077446
36,0.007570229444951769
37,0.008215411287265412
38,0.007477583638043133
39,0.008541690407758127
40,0.007863066684629324
41,0.0075353957593158345
42,0.008805534376457662
43,0.008449098538780354
44,0.007837924898736285
45,0.008120299556680841
46,0.008508018111821999
47,0.008141087670590437
48,0.008723197609420839
49,0.008233007397898146
50,0.007954786249738144
51,0.008001147976038256
52,0.008226468493425329
53,0.008278264679125173
54,0.008540193794229977
55,0.00878375659950904
56,0.008905727096212528
57,0.00823147078748556
58,0.007374601168698658
59,0.008220023799576738
60,0.00840117627641068
61,0.008491294656315936
62,0.007251360853978263
63,0.00816630403356356
64,0.007854477899639296
65,0.0073907710866285194
66,0.00797546948193553
67,0.008416740242736163
68,0.008510584829551306
69,0.00853766559789197
70,0.00880337300613393
71,0.008520408113463251
72,0.008308025983562312
73,0.008461682921386788
74,0.008313177383287932
75,0.008223091494981218
76,0.007779040451744117
77,0.008013265894305645
78,0.008058097609437691
79,0.0076453124434269285
80,0.009048200527948372
81,0.00790569994712389
82,0.008504599218827945
83,0.008660551970199343
84,0.007697177901533908
85,0.007656336982427206
86,0.008419603181457352
87,0.007744087688891338
88,0.00838572201565005
89,0.008117867088235602
90,0.007747311763126691
91,0.008375005084516397
92,0.00853878349288528
93,0.007511690532696115
94,0.007474177341396222
95,0.008510979900257561
96,0.007386246957608031
