,step,action
0,0.0,0.0
1,0.0,15.286842346191406
2,1.0,15.286842346191406
3,1.0,14.009126663208008
4,2.0,14.009126663208008
5,2.0,11.178104400634766
6,3.0,11.178104400634766
7,3.0,2.1841816902160645
8,4.0,2.1841816902160645
9,4.0,-6.1416707038879395
10,5.0,-6.1416707038879395
11,5.0,-7.509739398956299
12,6.0,-7.509739398956299
13,6.0,-7.642930507659912
14,7.0,-7.642930507659912
15,7.0,-7.689816474914551
16,8.0,-7.689816474914551
17,8.0,-8.353989601135254
18,9.0,-8.353989601135254
19,9.0,-8.028361320495605
20,10.0,-8.028361320495605
21,10.0,0.0
