,step,action
0,0.0,0.0
1,0.0,18.448660888746936
2,1.0,18.448660888746936
3,1.0,17.74459574436568
4,2.0,17.74459574436568
5,2.0,14.478705891191854
6,3.0,14.478705891191854
7,3.0,7.068323021169829
8,4.0,7.068323021169829
9,4.0,-0.4330911969841855
10,5.0,-0.4330911969841855
11,5.0,-5.46898405701147
12,6.0,-5.46898405701147
13,6.0,-6.695478994848787
14,7.0,-6.695478994848787
15,7.0,-7.878619332896273
16,8.0,-7.878619332896273
17,8.0,-8.952409927340712
18,9.0,-8.952409927340712
19,9.0,-7.907317665089386
20,10.0,-7.907317665089386
21,10.0,0.0
