,step,action
0,0.0,0.0
1,0.0,29.92415743928559
2,1.0,29.92415743928559
3,1.0,27.18816304402197
4,2.0,27.18816304402197
5,2.0,13.473945410247715
6,3.0,13.473945410247715
7,3.0,0.4550597660378386
8,4.0,0.4550597660378386
9,4.0,-8.289407921926797
10,5.0,-8.289407921926797
11,5.0,-9.274913993680386
12,6.0,-9.274913993680386
13,6.0,-8.988478831768292
14,7.0,-8.988478831768292
15,7.0,-6.6136804631856965
16,8.0,-6.6136804631856965
17,8.0,-7.439914677531709
18,9.0,-7.439914677531709
19,9.0,-9.43423097614403
20,10.0,-9.43423097614403
21,10.0,0.0
