,step,action
0,0.0,0.0
1,0.0,19.152538762031647
2,1.0,19.152538762031647
3,1.0,18.108344107525333
4,2.0,18.108344107525333
5,2.0,11.768166901086591
6,3.0,11.768166901086591
7,3.0,4.589995956212731
8,4.0,4.589995956212731
9,4.0,-0.5280277478051465
10,5.0,-0.5280277478051465
11,5.0,-5.095096181572911
12,6.0,-5.095096181572911
13,6.0,-5.894552073277621
14,7.0,-5.894552073277621
15,7.0,-6.8774950112780875
16,8.0,-6.8774950112780875
17,8.0,-6.2738749144015316
18,9.0,-6.2738749144015316
19,9.0,-6.387161720302923
20,10.0,-6.387161720302923
21,10.0,0.0
