,0,1
0,0.0,0.0
1,0.0023390574562999022,0.002351027474850716
2,0.0022187410277058834,0.0020419420881438942
3,0.0036590565500279307,0.0014403354768808816
4,0.005964967361102818,0.0023105120659367333
5,0.009004456537687961,0.003056601152003001
6,0.01160792749445334,0.0026036019143580577
7,0.015350847109101666,0.003758314272797165
8,0.01897381949693406,0.003623068961570163
9,0.022297769469971262,0.003324004572222213
10,0.025799614536920795,0.0035016549730084684
11,0.028617020457781008,0.0028112287126330574
12,0.031784122565031915,0.0031670127273095
13,0.0317677338755522,0.0002686019174606482
14,0.03180065907378383,-0.0010684249224507854
15,0.03422036436889029,0.002427118505152403
16,0.03792338903176524,0.00374640274734556
17,0.041464253413412124,0.0035410336534772513
18,0.044813925771168765,0.003349767233292751
19,0.04879836543924603,0.00398778267595877
20,0.04885724109070504,-0.0003842537091984217
21,0.05245826893420956,0.0036657505857331674
22,0.05447188128342386,0.001980950435690173
23,0.05918504219850521,0.004825906488695318
24,0.06182368234781367,0.002572472539701496
25,0.06595314869302517,0.004157411410912404
26,0.06774465237844315,0.0017115003053919645
27,0.06954198237706714,0.0017973060888410368
28,0.07271802462242302,0.00319980903560511
29,0.07598938436522279,0.003272056120294842
30,0.0758821810136418,0.0014824961624668833
31,0.07882437126386557,0.002967913899491206
32,0.08169695291389334,0.002872631717460017
33,0.08159210551148299,0.0015523116884037327
34,0.08339514092952897,0.001802854905069551
35,0.0869109889431311,0.003574434246195626
36,0.0905140911080407,0.0036032309972534662
37,0.09294155605742807,0.0024149296304532782
38,0.09527326939352655,0.002330915011933861
39,0.10102205507598386,0.005939472478948411
40,0.10384658063064335,0.002670539684612362
41,0.10805970120775793,0.004240445195354173
42,0.11305924262975856,0.0050178354596296685
43,0.11685775594205666,0.0037843408584462964
44,0.1195685329369283,0.0026784661907408047
45,0.11953551059439194,0.00046288065789318333
46,0.12335550641034652,0.003901351222463201
47,0.12490728555948145,0.0014730613588085407
48,0.1270710594153581,0.002165150796889438
49,0.1308184934306141,0.0038111392439403226
50,0.1326798414064603,0.001811551551484429
51,0.13576894772645032,0.0031052923563230656
52,0.13815130606662324,0.0023805875842829003
53,0.14042136442755376,0.0022688563809282907
54,0.14320779879958812,0.002786340365873276
55,0.14546377115245282,0.0022559565624484866
56,0.14826490757632405,0.0028011080788655925
57,0.14819969832516977,0.0008993102520866321
58,0.14820172742820772,-0.0005860588404864209
59,0.15085108710087267,0.0026632070372423432
60,0.15406822327143535,0.003228288069123215
