,0
0,33.301853
1,35.338924
2,36.18148
3,35.73957
4,34.178986
5,34.109364
6,33.252552
7,32.05288
8,31.756346
9,31.455105
10,29.285126
11,28.609394
12,26.150677
13,25.197832
14,23.370707
15,21.916187
16,19.728298
17,16.7223
18,12.707661
19,7.7718153
20,1.0911602
21,-3.9117901
22,-5.039218
23,-4.297767
24,-4.8049417
25,-3.6583562
26,-3.5465536
27,-4.7365327
28,-5.0058985
29,-4.7408867
30,-4.536246
31,-4.777792
32,-4.193925
33,-4.800488
34,-4.098277
35,-3.5574117
36,-3.7803092
37,-4.699582
38,-5.2241197
39,-4.178843
40,-3.611422
41,-4.387811
42,-3.789101
43,-4.214585
44,-4.5778403
45,-3.903199
46,-4.0943975
47,-4.5971947
48,-4.4089365
49,-4.068785
50,-4.621998
51,-4.2472878
52,-4.781694
53,-4.389589
54,-4.293047
55,-4.305088
56,-4.9823174
57,-4.1621656
58,-4.0687876
59,-4.2655044
60,-4.7340584
