,0
0,29.495943
1,31.141535
2,32.645508
3,30.77041
4,30.51952
5,30.13994
6,28.55859
7,27.256414
8,27.165148
9,26.10677
10,24.675776
11,22.805195
12,22.760324
13,21.240395
14,19.174818
15,18.622149
16,16.8676
17,13.861284
18,11.428741
19,9.033643
20,6.4799695
21,3.6176972
22,1.9713615
23,0.2917142
24,-0.018727234
25,-0.36728048
26,-0.76934165
27,0.002208352
28,0.42720398
29,0.13332355
30,-0.11996729
31,-0.85930777
32,-0.6190606
33,-1.3466654
34,-0.9566116
35,-0.36310178
36,-0.38693792
37,-0.21272221
38,-0.87156737
39,-0.44664663
40,-0.4494611
41,0.03875643
42,0.47917128
43,-0.10899803
44,-1.3334723
45,-0.98226744
46,-0.83307505
47,-0.16188651
48,-0.50011724
49,-1.0459987
50,-0.1238381
51,-0.74457246
52,-0.3143876
53,-0.5900365
54,-0.080197036
55,-0.68899953
56,-1.1734927
57,-0.0009152889
58,-0.7634665
59,-1.1957797
60,-0.5390728
