,step,action
0,0.0,0.0
1,0.0,18.456653594970703
2,1.0,18.456653594970703
3,1.0,15.562691688537598
4,2.0,15.562691688537598
5,2.0,3.95833683013916
6,3.0,3.95833683013916
7,3.0,2.1575989723205566
8,4.0,2.1575989723205566
9,4.0,0.1329772025346756
10,5.0,0.1329772025346756
11,5.0,-1.083829641342163
12,6.0,-1.083829641342163
13,6.0,0.08247236907482147
14,7.0,0.08247236907482147
15,7.0,0.9239524006843567
16,8.0,0.9239524006843567
17,8.0,0.1832742989063263
18,9.0,0.1832742989063263
19,9.0,0.2873983681201935
20,10.0,0.2873983681201935
21,10.0,0.0
