,step,action
0,0.0,0.0
1,0.0,5.471717357635498
2,1.0,5.471717357635498
3,1.0,5.323999404907227
4,2.0,5.323999404907227
5,2.0,5.484639644622803
6,3.0,5.484639644622803
7,3.0,5.748932361602783
8,4.0,5.748932361602783
9,4.0,5.078649520874023
10,5.0,5.078649520874023
11,5.0,5.409111499786377
12,6.0,5.409111499786377
13,6.0,5.452396869659424
14,7.0,5.452396869659424
15,7.0,6.033337116241455
16,8.0,6.033337116241455
17,8.0,5.003597736358643
18,9.0,5.003597736358643
19,9.0,5.26107120513916
20,10.0,5.26107120513916
21,10.0,0.0
