,step,action
0,0.0,0.0
1,0.0,20.21743289893644
2,1.0,20.21743289893644
3,1.0,18.817539201740804
4,2.0,18.817539201740804
5,2.0,12.75089198127441
6,3.0,12.75089198127441
7,3.0,4.47450949126787
8,4.0,4.47450949126787
9,4.0,-0.8794022205746765
10,5.0,-0.8794022205746765
11,5.0,-5.8211606304037256
12,6.0,-5.8211606304037256
13,6.0,-7.239957766172149
14,7.0,-7.239957766172149
15,7.0,-7.68524948441252
16,8.0,-7.68524948441252
17,8.0,-7.4589109194874315
18,9.0,-7.4589109194874315
19,9.0,-7.0783835859985045
20,10.0,-7.0783835859985045
21,10.0,0.0
