,step,action
0,0.0,0.0
1,0.0,19.305278315501443
2,1.0,19.305278315501443
3,1.0,18.62044421305462
4,2.0,18.62044421305462
5,2.0,11.787754755453223
6,3.0,11.787754755453223
7,3.0,5.1444957824615845
8,4.0,5.1444957824615845
9,4.0,-0.7170212021301214
10,5.0,-0.7170212021301214
11,5.0,-5.028745190565975
12,6.0,-5.028745190565975
13,6.0,-6.089513482493145
14,7.0,-6.089513482493145
15,7.0,-6.951685343130056
16,8.0,-6.951685343130056
17,8.0,-6.316300370055865
18,9.0,-6.316300370055865
19,9.0,-7.684524269671593
20,10.0,-7.684524269671593
21,10.0,0.0
