,0
1,0.40280217934886375
2,0.048465220657435436
3,0.013131917442557312
4,0.011865223062002083
5,0.011786098680037979
6,0.012394637042731235
7,0.012685793154077224
8,0.01392850232397451
9,0.014785195321356168
10,0.0152681049926135
11,0.014294795407937358
12,0.014118873403720044
13,0.014517498874848414
14,0.015211243734123723
15,0.01447925739036036
16,0.014550645816887003
17,0.015474284801765492
18,0.016388411136766153
19,0.016455907434472644
20,0.016449141308741845
21,0.01479207037098353
22,0.016355812376601914
23,0.015410391535716527
24,0.016722916848933088
25,0.01574051658175319
26,0.018139239880317466
27,0.016173636888997627
28,0.015521015658204063
29,0.01768513963748545
30,0.016735769986903466
31,0.017149337529753454
32,0.018205651479567705
33,0.017081878757960498
34,0.016512056252672595
35,0.01601350870806956
36,0.015893758029440763
37,0.016010069798521407
38,0.017883526469376156
39,0.0166155035380442
40,0.01808367996428346
41,0.01623116620457466
42,0.018152504776781937
43,0.016257963170211352
44,0.015408146351916226
45,0.015364046271388746
46,0.017638931898163922
47,0.017304509142611783
48,0.01597093167656441
49,0.01653723729659838
50,0.015133665220718065
51,0.01723006918292679
52,0.017589375546877586
53,0.016718082213121814
54,0.016933461348111415
55,0.016615543286848507
56,0.01560288879057561
57,0.016103695597353508
58,0.015803431930344176
59,0.016922194559288676
60,0.01850769692435685
61,0.015962405669216348
62,0.015762645339529216
63,0.015659625936932396
64,0.015508550476726357
65,0.01931649260220672
66,0.016696436536224196
67,0.0161803538939834
68,0.018940890840285222
69,0.01595287973962784
70,0.01660261475295771
71,0.016354860761256883
72,0.017614662952214137
73,0.015845128998814736
74,0.016659525127075962
75,0.016234019535998477
76,0.01557400357168385
77,0.01696805505554262
78,0.016048471701543374
79,0.015057321779509598
80,0.016389507317292048
81,0.016935040482571224
82,0.016314851734729546
83,0.015805591432020157
84,0.016322352041641956
85,0.015973683327854746
86,0.01671875469276001
87,0.016977730074113052
88,0.01619714275771108
89,0.016302050158042126
90,0.015693904044865533
91,0.016796771224847094
92,0.016297121242027444
93,0.016377238895053294
94,0.01525905011277898
95,0.016573781286458582
96,0.01629383018072822
97,0.015999775142535557
98,0.016194452393898807
99,0.018392250278377882
100,0.015839662591341286
101,0.01523548662060964
102,0.01497583406108877
103,0.01605953310298873
104,0.01798510124028564
105,0.016891978362026265
106,0.01590003907854059
107,0.01726309772628383
108,0.017973951707152037
109,0.017252961041032043
110,0.014164096588823843
111,0.014809892648528672
112,0.015070057247017052
113,0.014710408965233488
114,0.015924703392425122
115,0.016819959596715534
116,0.016423997060404087
117,0.01600046225723583
118,0.017304663305354597
119,0.01709404287289196
120,0.016786691651390608
121,0.01563950759536754
122,0.014913088285378951
123,0.016740194688879252
124,0.01568536201637543
125,0.015480755344189865
126,0.016416122027311818
127,0.016399375694975432
128,0.018103135528702092
129,0.014616730713298512
130,0.01623998052375337
131,0.01583757818214951
132,0.015343102932257746
133,0.016257877417986965
134,0.014975687452553918
135,0.017486726227429823
136,0.014515112092189869
137,0.015999700208565913
138,0.014095309070344036
139,0.01504977712032611
