,step,action
0,0.0,0.0
1,0.0,6.296972274780273
2,1.0,6.296972274780273
3,1.0,5.577610969543457
4,2.0,5.577610969543457
5,2.0,5.643689155578613
6,3.0,5.643689155578613
7,3.0,4.755865573883057
8,4.0,4.755865573883057
9,4.0,4.429697513580322
10,5.0,4.429697513580322
11,5.0,4.433566570281982
12,6.0,4.433566570281982
13,6.0,4.280174255371094
14,7.0,4.280174255371094
15,7.0,4.252809047698975
16,8.0,4.252809047698975
17,8.0,3.972721576690674
18,9.0,3.972721576690674
19,9.0,3.6404547691345215
20,10.0,3.6404547691345215
21,10.0,0.0
