,step,action
0,0.0,0.0
1,0.0,5.214484214782715
2,1.0,5.214484214782715
3,1.0,4.914867877960205
4,2.0,4.914867877960205
5,2.0,4.666559219360352
6,3.0,4.666559219360352
7,3.0,4.541754722595215
8,4.0,4.541754722595215
9,4.0,4.996575355529785
10,5.0,4.996575355529785
11,5.0,5.053524971008301
12,6.0,5.053524971008301
13,6.0,5.1693034172058105
14,7.0,5.1693034172058105
15,7.0,4.834685802459717
16,8.0,4.834685802459717
17,8.0,4.496881484985352
18,9.0,4.496881484985352
19,9.0,4.915628910064697
20,10.0,4.915628910064697
21,10.0,0.0
