,step,action
0,0.0,0.0
1,0.0,20.311783673487515
2,1.0,20.311783673487515
3,1.0,16.91171231016511
4,2.0,16.91171231016511
5,2.0,11.320478801325457
6,3.0,11.320478801325457
7,3.0,0.3422212268857261
8,4.0,0.3422212268857261
9,4.0,-3.788930520071312
10,5.0,-3.788930520071312
11,5.0,-4.858677717454243
12,6.0,-4.858677717454243
13,6.0,-1.8942737093303696
14,7.0,-1.8942737093303696
15,7.0,-2.33978173896372
16,8.0,-2.33978173896372
17,8.0,-2.3058265274132994
18,9.0,-2.3058265274132994
19,9.0,-2.8631198089089693
20,10.0,-2.8631198089089693
21,10.0,0.0
