,step,action
0,0.0,0.0
1,0.0,5.176305770874023
2,1.0,5.176305770874023
3,1.0,5.159542560577393
4,2.0,5.159542560577393
5,2.0,5.398318290710449
6,3.0,5.398318290710449
7,3.0,4.8394999504089355
8,4.0,4.8394999504089355
9,4.0,4.9452924728393555
10,5.0,4.9452924728393555
11,5.0,5.077770233154297
12,6.0,5.077770233154297
13,6.0,4.982076168060303
14,7.0,4.982076168060303
15,7.0,5.126363277435303
16,8.0,5.126363277435303
17,8.0,5.108213424682617
18,9.0,5.108213424682617
19,9.0,5.1127848625183105
20,10.0,5.1127848625183105
21,10.0,0.0
