,step,action
0,0.0,0.0
1,0.0,15.582510948181152
2,1.0,15.582510948181152
3,1.0,15.440464973449707
4,2.0,15.440464973449707
5,2.0,12.306327819824219
6,3.0,12.306327819824219
7,3.0,8.431726455688477
8,4.0,8.431726455688477
9,4.0,-5.634451389312744
10,5.0,-5.634451389312744
11,5.0,-9.002824783325195
12,6.0,-9.002824783325195
13,6.0,-9.348665237426758
14,7.0,-9.348665237426758
15,7.0,-8.486749649047852
16,8.0,-8.486749649047852
17,8.0,-9.199870109558105
18,9.0,-9.199870109558105
19,9.0,-9.284695625305176
20,10.0,-9.284695625305176
21,10.0,0.0
