,0
0,33.699806
1,35.893368
2,35.294613
3,35.702854
4,34.98591
5,34.315086
6,32.55379
7,32.934544
8,31.782816
9,29.662287
10,28.87679
11,27.6796
12,26.55525
13,25.225653
14,22.954218
15,20.375967
16,19.018772
17,15.941797
18,10.950499
19,4.7342925
20,-2.975174
21,-4.651083
22,-4.754216
23,-4.8896203
24,-4.5591044
25,-4.2356105
26,-4.948819
27,-4.9262376
28,-5.1549625
29,-4.8532023
30,-4.9693885
31,-4.7124257
32,-4.7231965
33,-3.7407932
34,-5.146234
35,-4.289354
36,-4.850128
37,-4.5791764
38,-4.551155
39,-4.7225823
40,-5.1110735
41,-4.962392
42,-4.7940564
43,-4.8424997
44,-5.174579
45,-5.5066247
46,-4.7045965
47,-4.8721747
48,-4.725523
49,-5.04452
50,-4.6850195
51,-4.598052
52,-5.0247583
53,-6.018357
54,-5.5364285
55,-4.71028
56,-4.9454265
57,-4.797472
58,-5.1158733
59,-5.1794534
60,-5.0556884
