,0,1
0,0.0,0.0
1,0.014328487519021745,0.0143269627436506
2,0.01438054625447088,-0.005453872382339152
3,0.014296548282019693,0.003103662992247316
4,0.02862373719770262,0.014326929758168844
5,0.04454510213808947,0.015962817128761554
6,0.058872322499267236,0.014327932213850156
7,0.08142590393428056,0.022696706667271346
8,0.10254052267666523,0.021114864245107515
9,0.12046368665837782,0.017924750209734303
10,0.14000026087940323,0.019536236100400124
11,0.15437869106466176,0.014327905505869421
12,0.17025153293440878,0.01587179144336397
13,0.1709203848496152,-0.0001946896517985469
14,0.17084903360068684,-8.903081199965037e-06
15,0.1851762097940336,0.014325288744321717
16,0.2062617991952615,0.021375142549321338
17,0.22537137917201386,0.019110328489321055
18,0.24239093098936693,0.017020216334833492
19,0.26561208572954864,0.02324550804020858
20,0.2664705037407463,0.0038928939677865967
21,0.28601806942190533,0.019802774403307813
22,0.300357204094722,0.014328109834326263
23,0.33044365725012287,0.031067371368961826
24,0.34510697991589,0.014327656354622118
25,0.3688019497134258,0.0239504199874992
26,0.3697814053002697,-0.005036711737369148
27,0.3841085621647982,0.014326660590237949
28,0.39843578122707596,0.01432669480710771
29,0.4130411666306709,0.014605160421516999
30,0.41349959555244975,-0.007370507765448636
31,0.4278267433695576,0.014326705113584085
32,0.4421539624381534,0.014326758319437204
33,0.44238827737787106,0.00833209210514808
34,0.4423767096880204,-0.005440454033306072
35,0.45952433516713526,0.01726566862818775
36,0.4768949629609186,0.017371396903045563
37,0.4912222415902481,0.014327471306394893
38,0.5055494592425155,0.014327819862245779
39,0.5440481114458999,0.040305356468886326
40,0.5593077577252477,0.014327852962909289
41,0.5818564899260043,0.0227809658631283
42,0.6120202445196521,0.03033846773025514
43,0.6298739145828028,0.017702451272781698
44,0.644269072570894,0.014325086589707535
45,0.64456742355566,0.0034027806653031283
46,0.6629808513488576,0.01859983985675443
47,0.6636582598669568,0.0006131685293387275
48,0.6779854387964467,0.014326950983234447
49,0.6952459147300473,0.017384525941090988
50,0.6958413266922491,-0.005322336938371545
51,0.7101684824016672,0.014326137063733447
52,0.7244957014632913,0.014326139301849507
53,0.7388229205262227,0.01432616147469149
54,0.7531501395915504,0.014326173224114657
55,0.7674773586546996,0.014326184145035429
56,0.7818045777206809,0.014326174577319913
57,0.7819229169242448,-0.0037625451118819832
58,0.781859833922394,0.002270812476451852
59,0.7961870196710004,0.014326970995431327
60,0.8105142387297922,0.014326932530950628
