,0
0,30.2375
1,33.27439
2,34.04694
3,32.201042
4,31.898155
5,31.364506
6,29.841383
7,28.354973
8,26.715836
9,25.661194
10,24.327862
11,22.511854
12,20.286505
13,17.92234
14,14.358766
15,9.914762
16,3.5618305
17,-2.7110484
18,-4.874388
19,-3.9502242
20,-4.0267067
21,-5.055385
22,-3.5029614
23,-4.4785833
24,-3.8957858
25,-3.895514
26,-4.4855537
27,-4.802804
28,-4.7135277
29,-3.8585963
30,-4.049889
31,-4.458925
32,-4.3144145
33,-4.3383036
34,-3.5441766
35,-4.5295787
36,-3.2227268
37,-3.80731
38,-3.887993
39,-3.9912982
40,-4.455855
41,-4.0229573
42,-3.2269256
43,-3.704351
44,-3.7535543
45,-3.4775631
46,-4.08427
47,-4.2306967
48,-3.6524026
49,-4.8061233
50,-3.7714853
51,-4.246402
52,-3.845382
53,-3.9775677
54,-4.2129416
55,-4.984093
56,-4.7938166
57,-4.064499
58,-3.4297686
59,-4.5845137
60,-4.352791
