,step,action
0,0.0,0.0
1,0.0,7.863642692565918
2,1.0,7.863642692565918
3,1.0,8.073441505432129
4,2.0,8.073441505432129
5,2.0,7.245232582092285
6,3.0,7.245232582092285
7,3.0,5.868213176727295
8,4.0,5.868213176727295
9,4.0,3.8420984745025635
10,5.0,3.8420984745025635
11,5.0,1.5914806127548218
12,6.0,1.5914806127548218
13,6.0,1.7052786350250244
14,7.0,1.7052786350250244
15,7.0,0.4919176995754242
16,8.0,0.4919176995754242
17,8.0,1.393599033355713
18,9.0,1.393599033355713
19,9.0,-0.05696085840463638
20,10.0,-0.05696085840463638
21,10.0,0.0
