,0
1,0.009302540598838468
2,0.0090600973734132
3,0.008971688224180378
4,0.009542197196449692
5,0.009088943009905554
6,0.008914632462097331
7,0.008907540622817603
8,0.009170383158317485
9,0.009046451396576397
10,0.009411282292809433
11,0.009063650551906473
12,0.009181445269273263
13,0.008735376017298829
14,0.009055635596868578
15,0.008214931517324636
16,0.008909593433737348
17,0.00886271845245292
18,0.008923311094137234
19,0.008970147012579067
20,0.009168164767697502
21,0.00869986531846718
22,0.008661725386248192
23,0.009204333721523987
24,0.008994022959079672
25,0.008825436454022796
26,0.00881238461519373
27,0.008379741266280761
28,0.008946545135437321
29,0.00890013878090955
30,0.009266305878692694
31,0.008756148272891296
32,0.008365705300721954
33,0.009565104743459191
34,0.00904975539357929
35,0.00924839312063313
36,0.008626895248536338
37,0.009218783036729569
38,0.008565500009446598
39,0.008655961853485026
40,0.008404167466446674
41,0.008458570223933749
42,0.009221650808403866
43,0.008833900990805563
44,0.008881558105455788
45,0.00874121219040662
46,0.009022942060354821
47,0.009202098636656714
48,0.009236759329517516
49,0.008781474615032484
50,0.00857113556816758
51,0.008309456969611297
52,0.009262904290479284
53,0.008824113109119906
54,0.008943011995898895
55,0.009078794989907647
56,0.008861250775909484
57,0.008645772158277202
58,0.008247134790323268
59,0.008583527771382254
60,0.009195501468725241
61,0.008451289173721042
62,0.008446630649787757
63,0.008848730092536358
64,0.008707686929546241
65,0.00860534828783882
66,0.008719926716693624
67,0.008715598536489034
68,0.00884749764024311
69,0.00890673870529568
70,0.009041773436349236
71,0.008530726142886875
72,0.00878205834879719
73,0.009263675635898238
74,0.008747768799616624
75,0.00873031817362556
76,0.00844247151673914
77,0.008523443465428725
78,0.00889760055772157
79,0.008291289676818484
80,0.0095307629797833
81,0.008796217294087572
82,0.008919295770066117
83,0.009014294991693175
84,0.008557907139456743
85,0.008475578896904503
86,0.008794723917689812
87,0.007762926605193117
88,0.008658620657435842
89,0.008514178661748622
90,0.008232596142826829
91,0.008813347495900193
92,0.008739243767564204
93,0.008407616507509449
94,0.008157810861199615
95,0.008906462327295106
96,0.008017385806073033
97,0.008201225460771516
98,0.008525428323714295
99,0.008783270070483639
100,0.008383918429466059
101,0.008884040928223572
102,0.008598422087119481
103,0.00860796042175101
104,0.00867717822345315
105,0.008301881687321919
106,0.008577447329887328
107,0.0075082097137010115
108,0.009147292062399521
109,0.007902412630486112
110,0.008509763095212428
111,0.007801957917997704
112,0.008751094210900279
113,0.009123397232199622
114,0.00894688614727135
115,0.009077673803573987
116,0.008887072278393419
117,0.007878706529096249
118,0.009312289601138096
119,0.008733125717556066
120,0.008123855154571811
121,0.008291912948681113
122,0.00747207738833866
123,0.007903146033625744
124,0.008535526722204973
125,0.008663462417126646
126,0.007769964656145559
127,0.00845935699600656
128,0.008510615680990787
129,0.007978856203781987
130,0.008937512318276955
131,0.007603091472564008
132,0.007587025782641095
133,0.0082277450130553
134,0.008611163241288095
135,0.007518091208270737
136,0.008578566287497296
137,0.00818272421777927
138,0.00794552475547719
139,0.008181371369851458
140,0.00837473112459304
141,0.007257397005639057
142,0.008455436845999215
143,0.008267674241843437
144,0.008423269119234167
145,0.009058881214102038
146,0.008617987325885444
147,0.008376310868115532
148,0.008709799344335493
149,0.00859829724249393
150,0.00888974421047703
151,0.008029331539504875
152,0.008297695995386292
153,0.00871632803095158
154,0.0076067818890834926
155,0.00859136713550074
156,0.008283657476586393
157,0.00809630894910315
158,0.007553484825701258
159,0.008353814180225396
160,0.008025832827281707
161,0.008203635119199934
162,0.007882872699988282
163,0.008305219961596926
164,0.0076704663297102755
165,0.008466699952614318
166,0.009052788188883682
167,0.008306933521546586
168,0.008797922568401614
169,0.009230765263417963
170,0.007612196999344055
171,0.00881218710989021
172,0.00786658979757449
173,0.007990819281573466
174,0.009008239858942776
175,0.007818451176030002
176,0.007966801489024521
177,0.007929784064351063
178,0.008387855048117945
179,0.008280781454896524
180,0.007972436541681118
181,0.0081424820671588
182,0.007889859186646187
183,0.008116787280225236
184,0.007610982703467974
185,0.00819646618097897
186,0.008232036074290124
