,step,action
0,0.0,0.0
1,0.0,10.250746726989746
2,1.0,10.250746726989746
3,1.0,9.688986778259277
4,2.0,9.688986778259277
5,2.0,8.032886505126953
6,3.0,8.032886505126953
7,3.0,6.658439636230469
8,4.0,6.658439636230469
9,4.0,5.640815734863281
10,5.0,5.640815734863281
11,5.0,4.247802257537842
12,6.0,4.247802257537842
13,6.0,4.479081153869629
14,7.0,4.479081153869629
15,7.0,3.588669538497925
16,8.0,3.588669538497925
17,8.0,2.8834848403930664
18,9.0,2.8834848403930664
19,9.0,2.757544994354248
20,10.0,2.757544994354248
21,10.0,0.0
