,step,action
0,0.0,0.0
1,0.0,10.797855377197266
2,1.0,10.797855377197266
3,1.0,9.791885375976562
4,2.0,9.791885375976562
5,2.0,5.113898277282715
6,3.0,5.113898277282715
7,3.0,3.5467121601104736
8,4.0,3.5467121601104736
9,4.0,4.056497097015381
10,5.0,4.056497097015381
11,5.0,1.950154185295105
12,6.0,1.950154185295105
13,6.0,1.7329438924789429
14,7.0,1.7329438924789429
15,7.0,1.1196436882019043
16,8.0,1.1196436882019043
17,8.0,1.1497893333435059
18,9.0,1.1497893333435059
19,9.0,0.5896097421646118
20,10.0,0.5896097421646118
21,10.0,0.0
