,step,action
0,0.0,0.0
1,0.0,7.892420768737793
2,1.0,7.892420768737793
3,1.0,7.280945301055908
4,2.0,7.280945301055908
5,2.0,5.833393573760986
6,3.0,5.833393573760986
7,3.0,4.421600341796875
8,4.0,4.421600341796875
9,4.0,3.964240074157715
10,5.0,3.964240074157715
11,5.0,3.551105260848999
12,6.0,3.551105260848999
13,6.0,2.8012797832489014
14,7.0,2.8012797832489014
15,7.0,1.9964665174484253
16,8.0,1.9964665174484253
17,8.0,1.7501637935638428
18,9.0,1.7501637935638428
19,9.0,2.0229241847991943
20,10.0,2.0229241847991943
21,10.0,0.0
