,step,action
0,0.0,0.0
1,0.0,19.52701416851002
2,1.0,19.52701416851002
3,1.0,16.887093601550635
4,2.0,16.887093601550635
5,2.0,8.084875667923264
6,3.0,8.084875667923264
7,3.0,1.9960188252336164
8,4.0,1.9960188252336164
9,4.0,0.6030132266526844
10,5.0,0.6030132266526844
11,5.0,-0.007044579414259289
12,6.0,-0.007044579414259289
13,6.0,-1.7108701824740935
14,7.0,-1.7108701824740935
15,7.0,-1.9550515045812844
16,8.0,-1.9550515045812844
17,8.0,-1.6265446168956732
18,9.0,-1.6265446168956732
19,9.0,0.4164622322039735
20,10.0,0.4164622322039735
21,10.0,0.0
