,step,action
0,0.0,0.0
1,0.0,19.11801083820683
2,1.0,19.11801083820683
3,1.0,17.81986851247645
4,2.0,17.81986851247645
5,2.0,12.676567435390588
6,3.0,12.676567435390588
7,3.0,5.490957112976831
8,4.0,5.490957112976831
9,4.0,-1.1396464503522497
10,5.0,-1.1396464503522497
11,5.0,-4.416664889042345
12,6.0,-4.416664889042345
13,6.0,-6.855727458560872
14,7.0,-6.855727458560872
15,7.0,-6.73163580817532
16,8.0,-6.73163580817532
17,8.0,-7.226733745319454
18,9.0,-7.226733745319454
19,9.0,-7.081148461558291
20,10.0,-7.081148461558291
21,10.0,0.0
