,step,action
0,0.0,0.0
1,0.0,5.5745038986206055
2,1.0,5.5745038986206055
3,1.0,5.793549537658691
4,2.0,5.793549537658691
5,2.0,5.637390613555908
6,3.0,5.637390613555908
7,3.0,5.701287269592285
8,4.0,5.701287269592285
9,4.0,0.0
