,step,action
0,0.0,0.0
1,0.0,5.244722366333008
2,1.0,5.244722366333008
3,1.0,5.277618885040283
4,2.0,5.277618885040283
5,2.0,5.025818824768066
6,3.0,5.025818824768066
7,3.0,5.063555717468262
8,4.0,5.063555717468262
9,4.0,4.4434099197387695
10,5.0,4.4434099197387695
11,5.0,4.650935173034668
12,6.0,4.650935173034668
13,6.0,4.745100021362305
14,7.0,4.745100021362305
15,7.0,4.860231399536133
16,8.0,4.860231399536133
17,8.0,4.557347297668457
18,9.0,4.557347297668457
19,9.0,4.769740581512451
20,10.0,4.769740581512451
21,10.0,0.0
