,step,action
0,0.0,0.0
1,0.0,8.078246116638184
2,1.0,8.078246116638184
3,1.0,7.372540473937988
4,2.0,7.372540473937988
5,2.0,6.8369140625
6,3.0,6.8369140625
7,3.0,6.283737659454346
8,4.0,6.283737659454346
9,4.0,4.938553810119629
10,5.0,4.938553810119629
11,5.0,2.8431594371795654
12,6.0,2.8431594371795654
13,6.0,1.3245493173599243
14,7.0,1.3245493173599243
15,7.0,1.697217345237732
16,8.0,1.697217345237732
17,8.0,1.6848613023757935
18,9.0,1.6848613023757935
19,9.0,1.023077130317688
20,10.0,1.023077130317688
21,10.0,0.0
