,step,action
0,0.0,0.0
1,0.0,10.158220291137695
2,1.0,10.158220291137695
3,1.0,9.483728408813477
4,2.0,9.483728408813477
5,2.0,7.007888317108154
6,3.0,7.007888317108154
7,3.0,4.272096633911133
8,4.0,4.272096633911133
9,4.0,3.489161252975464
10,5.0,3.489161252975464
11,5.0,2.6896495819091797
12,6.0,2.6896495819091797
13,6.0,2.0950403213500977
14,7.0,2.0950403213500977
15,7.0,1.4722250699996948
16,8.0,1.4722250699996948
17,8.0,0.8221437335014343
18,9.0,0.8221437335014343
19,9.0,0.9079442620277405
20,10.0,0.9079442620277405
21,10.0,0.0
