,step,action
0,0.0,0.0
1,0.0,19.97362070413861
2,1.0,19.97362070413861
3,1.0,18.252326124041755
4,2.0,18.252326124041755
5,2.0,12.174837586776611
6,3.0,12.174837586776611
7,3.0,5.412185223755044
8,4.0,5.412185223755044
9,4.0,-1.20209409845482
10,5.0,-1.20209409845482
11,5.0,-5.472282359491909
12,6.0,-5.472282359491909
13,6.0,-7.076531944316566
14,7.0,-7.076531944316566
15,7.0,-6.449904235521742
16,8.0,-6.449904235521742
17,8.0,-6.804398938292078
18,9.0,-6.804398938292078
19,9.0,-7.498689806092442
20,10.0,-7.498689806092442
21,10.0,0.0
