,step,action
0,0.0,0.0
1,0.0,19.06682819167208
2,1.0,19.06682819167208
3,1.0,17.79288401514681
4,2.0,17.79288401514681
5,2.0,12.428271796663747
6,3.0,12.428271796663747
7,3.0,5.592576440030621
8,4.0,5.592576440030621
9,4.0,-0.4889457684621812
10,5.0,-0.4889457684621812
11,5.0,-4.0274036574101535
12,6.0,-4.0274036574101535
13,6.0,-7.177784702326271
14,7.0,-7.177784702326271
15,7.0,-7.058377889292156
16,8.0,-7.058377889292156
17,8.0,-6.831443223176987
18,9.0,-6.831443223176987
19,9.0,-7.632827562473441
20,10.0,-7.632827562473441
21,10.0,0.0
