,step,action
0,0.0,0.0
1,0.0,5.593716144561768
2,1.0,5.593716144561768
3,1.0,5.5432610511779785
4,2.0,5.5432610511779785
5,2.0,5.343420028686523
6,3.0,5.343420028686523
7,3.0,5.85429573059082
8,4.0,5.85429573059082
9,4.0,6.338443756103516
10,5.0,6.338443756103516
11,5.0,5.7533674240112305
12,6.0,5.7533674240112305
13,6.0,5.503462314605713
14,7.0,5.503462314605713
15,7.0,5.205550670623779
16,8.0,5.205550670623779
17,8.0,6.161861896514893
18,9.0,6.161861896514893
19,9.0,5.655852317810059
20,10.0,5.655852317810059
21,10.0,0.0
