,step,action
0,0.0,0.0
1,0.0,1.1145470142364502
2,1.0,1.1145470142364502
3,1.0,1.0233097076416016
4,2.0,1.0233097076416016
5,2.0,-0.3260728120803833
6,3.0,-0.3260728120803833
7,3.0,4.674969673156738
8,4.0,4.674969673156738
9,4.0,-1.9099079370498657
10,5.0,-1.9099079370498657
11,5.0,19.25819969177246
12,6.0,19.25819969177246
13,6.0,-8.007437705993652
14,7.0,-8.007437705993652
15,7.0,-1.392197608947754
16,8.0,-1.392197608947754
17,8.0,6.486568927764893
18,9.0,6.486568927764893
19,9.0,-3.085678815841675
20,10.0,-3.085678815841675
21,10.0,0.0
